19,650,14,636,5,2549,0.02153846153846154,0.7368421052631579,0.04185351270553064,0.09641873278236913,0.02672775868652157,0.1259779557864373,0.9581464872944694,0.7999375780274657,0.2000624219725343
4,469,4,465,0,2735,0.008528784648187633,1,0.01691331923890063,0.04123711340206185,0.01063829787234043,0.09235141930792203,0.9830866807610994,0.8548689138576779,0.1451310861423221
2,1042,2,1040,0,2162,0.001919385796545105,1,0.003831417624521073,0.009523809523809523,0.002398081534772182,0.04381079543383235,0.9961685823754789,0.6754057428214731,0.3245942571785269
3,1188,4,1184,-1,2017,0.003367003367003367,1.333333333333333,0.006717044500419814,0.01666666666666667,0.004206098843322818,0.0670025210172808,0.9932829554995802,0.6307740324594258,0.3692259675405743
1,2577,2,2575,-1,628,0.0007760962359332557,2,0.001551590380139643,0.003874467260751646,0.000970026190707149,0.03939787395109679,0.9984484096198604,0.1966292134831461,0.8033707865168539
0,1343,1,1342,-1,1862,0.0007446016381236039,Inf,NaN,NaN,NaN,Inf,NaN,0.5814606741573034,0.4185393258426967
0,639,0,639,0,2565,0,NaN,NaN,NaN,NaN,NaN,NaN,0.800561797752809,0.199438202247191
20,1606,21,1585,-1,1599,0.01307596513075965,1.05,0.02583025830258302,0.06227758007117437,0.01629422718808193,0.117174073016592,0.974169741697417,0.5056179775280899,0.4943820224719101
12,1416,13,1403,-1,1789,0.009180790960451978,1.083333333333333,0.01820728291316527,0.04439890710382514,0.01145172656800564,0.09972891693898503,0.9817927170868347,0.5624219725343321,0.4375780274656679
16,127,11,116,5,3072,0.08661417322834646,0.6875,0.1538461538461539,0.287958115183246,0.1049618320610687,0.2440230400894313,0.8461538461538461,0.9622347066167291,0.03776529338327091
12,842,11,831,1,2361,0.01306413301662708,0.9166666666666666,0.02576112412177986,0.06179775280898877,0.01627218934911243,0.1094324232814091,0.9742388758782201,0.7403245942571786,0.2596754057428215
10,1301,11,1290,-1,1904,0.008455034588777863,1.1,0.01678108314263921,0.04101416853094705,0.01054852320675106,0.0964392972167241,0.9832189168573608,0.5976903870162297,0.4023096129837703
0,1027,0,1027,0,2177,0,NaN,NaN,NaN,NaN,NaN,NaN,0.6794631710362048,0.3205368289637953
21,1059,16,1043,5,2140,0.01510859301227573,0.7619047619047619,0.02962962962962963,0.0699912510936133,0.01879257693211182,0.1072907682968758,0.9703703703703703,0.6729088639200999,0.3270911360799001
41,1102,31,1071,10,2092,0.02813067150635209,0.7560975609756098,0.05424321959755032,0.1224328593996841,0.03483928972802877,0.1458407765837761,0.9457567804024497,0.6626092384519351,0.3373907615480649
17,824,12,812,5,2375,0.01456310679611651,0.7058823529411765,0.02853745541022593,0.0672645739910314,0.01811047389073348,0.1013895462627995,0.9714625445897741,0.7450062421972534,0.2549937578027466
26,1145,25,1120,1,2058,0.02183406113537118,0.9615384615384616,0.04269854824935952,0.100080064051241,0.02713851498046027,0.144894063209096,0.9573014517506405,0.6501248439450686,0.3498751560549314
0,892,0,892,0,2312,0,NaN,NaN,NaN,NaN,NaN,NaN,0.7215980024968789,0.2784019975031211
0,1201,0,1201,0,2003,0,NaN,NaN,NaN,NaN,NaN,NaN,0.6251560549313359,0.3748439450686642
12,2479,13,2466,-1,726,0.005244050020169424,1.083333333333333,0.01043757527097551,0.0257222002374357,0.006547139403706688,0.07537276821582763,0.9895624247290244,0.2306491885143571,0.769350811485643
8,751,7,744,1,2452,0.009320905459387484,0.875,0.01844532279314888,0.04469987228607918,0.01162018592297477,0.09030942518344388,0.9815546772068511,0.767478152309613,0.232521847690387
0,406,0,406,0,2798,0,NaN,NaN,NaN,NaN,NaN,NaN,0.8732833957553059,0.1267166042446941
0,343,0,343,0,2861,0,NaN,NaN,NaN,NaN,NaN,NaN,0.8929463171036205,0.1070536828963795
0,112,0,112,0,3092,0,NaN,NaN,NaN,NaN,NaN,NaN,0.9650436953807741,0.03495630461922597
0,913,0,913,0,2291,0,NaN,NaN,NaN,NaN,NaN,NaN,0.7150436953807741,0.2849563046192259
0,881,0,881,0,2323,0,NaN,NaN,NaN,NaN,NaN,NaN,0.7250312109862672,0.2749687890137328
0,278,0,278,0,2926,0,NaN,NaN,NaN,NaN,NaN,NaN,0.9132334581772784,0.0867665418227216
0,408,0,408,0,2796,0,NaN,NaN,NaN,NaN,NaN,NaN,0.8726591760299626,0.1273408239700375
1,3204,2,3202,-1,1,0.0006242197253433209,2,0.00124804992199688,0.003117206982543641,0.0007802137785753295,0.03533326266687867,0.9987519500780031,0.0009363295880149813,0.9990636704119851
30,1516,22,1494,8,1680,0.01451187335092348,0.7333333333333333,0.02846054333764553,0.06723716381418093,0.01805054151624549,0.1031602658844183,0.9715394566623544,0.531210986267166,0.4687890137328339
43,1071,39,1032,4,2129,0.03641456582633053,0.9069767441860465,0.07001795332136446,0.1568785197103781,0.04506586549572452,0.1817337732897046,0.9299820466786355,0.6766541822721598,0.3233458177278402
27,1472,26,1446,1,1731,0.01766304347826087,0.9629629629629629,0.03468979319546364,0.08227848101265821,0.02197802197802198,0.1304180075095833,0.9653102068045364,0.5483770287141073,0.4516229712858926
31,1102,30,1072,1,2101,0.02722323049001815,0.967741935483871,0.05295675198587819,0.1223491027732463,0.03379139445821131,0.1623116193146187,0.9470432480141218,0.6651061173533084,0.3348938826466916
8,569,8,561,0,2635,0.0140597539543058,1,0.02772963604852687,0.06655574043261231,0.01751313485113835,0.1185738333457504,0.9722703639514731,0.8249063670411985,0.1750936329588015
12,565,11,554,1,2638,0.01946902654867257,0.9166666666666666,0.03812824956672444,0.0897226753670473,0.02420774647887324,0.1335911960782466,0.9618717504332756,0.8267790262172284,0.1732209737827715
1,1315,1,1314,0,1889,0.0007604562737642585,1,0.001519756838905775,0.003790750568612585,0.0009503896597605017,0.02757637165698668,0.9984802431610942,0.5898876404494382,0.4101123595505618
